"","length_2d","length_3d","moving_time","stopped_time","moving_distance","stopped_distance","max_speed","ave_speed","uphillnorm","downhillnorm","maxe","mine","sport"
"2076",62.7607005494,63.0386709551,7040,497,62983.3248251,55.346130047,13.6288630961,8.94649500356,1.96348987378e-05,2.0304107329e-05,968,859,"ci"
"2077",88.3634847149,88.459866882,10257,653,88449.9835886,9.8832934513,14.1942069162,8.62337755568,1.11874266071e-05,1.11149984993e-05,964.4,660.8,"ci"
"2081",42.3692619982,42.3898741852,5767,86,42387.1576395,2.71654571784,12.4186014981,7.34994930457,1.19197261454e-05,1.16058193324e-05,637.1,233.7,"ci"
"2129",4.47362645667,4.49948636892,1686,601,4434.02456642,65.4579068535,6.03002452898,2.62990780927,2.76308272935e-05,3.04696874717e-05,20.9,-5.5,"ci"
"2148",141.144287226,141.563329099,21948,2050,141446.355056,116.974043254,12.0912833403,6.44461249571,2.01772247108e-05,2.01758077211e-05,745.4,5.4,"ci"
"2169",94.4084561346,94.573664803,12340,64,94564.5747445,9.09005850254,10.9435531284,7.66325565191,9.97791976025e-06,1.01473961044e-05,746,521,"ci"
"2176",62.579329969,62.6560508829,8929,482,62636.0955766,19.9553062736,11.4169872781,7.0149059891,1.20960067865e-05,1.23373005173e-05,201.7,55.9,"ci"
"2177",68.7324166772,68.9467657689,10102,780,68923.5081011,15.9279208358,9.6880096707,6.82275867166,1.37227824307e-05,1.38828233624e-05,526,-33,"ci"
"2178",75.1810922869,75.2608602457,8868,156,75245.1347192,15.7255265142,9.85476187341,8.48501744691,9.20577207577e-06,9.19247085907e-06,32,-9,"ci"
"2184",77.8173381027,78.4620148517,10388,27,78454.900591,7.11426072696,11.775801105,7.55245481238,2.22713863293e-05,2.24307338513e-05,134.7,0.1,"ci"
"2186",79.0603266615,79.1085007784,8918,964,79050.4318682,57.9125349628,10.8776526934,8.86414351516,9.2051226036e-06,9.25318716595e-06,152.4,-41,"ci"
"2212",66.8232905835,67.0967916121,9461,2940,67016.2411835,80.5504286109,10.9187860355,7.08342048235,1.88886238463e-05,1.89858953207e-05,1115.2,967.7,"ci"
"2216",32.8739386596,33.2043606969,4546,151,33188.3726764,15.9880204641,10.0826259061,7.3005659209,3.01445473346e-05,3.01719246443e-05,169.5,60,"ci"
"2219",83.3622575166,83.725391493,12947,150,83692.2770041,33.114488918,8.67058066072,6.46422159605,1.99399590357e-05,1.98979736084e-05,859.6,520.2,"ci"
"2230",102.550334573,102.727400947,16760,796,102670.696796,56.7041508044,13.0360480894,6.12593656304,1.92562024125e-05,1.85745859137e-05,901.6,380.1,"ci"
"2282",88.7067685215,88.884081179,15621,10720,88741.5335166,142.547662438,13.2418679066,5.68091245865,2.08962633956e-05,2.05490520101e-05,1268.2,116.6,"ci"
"2285",71.3263697121,71.9376809233,14565,636,71868.2048097,69.4761135675,8.72267151476,4.93430860348,3.06336914218e-05,3.03897423737e-05,978.7,55.2,"ci"
"2288",57.2811412657,57.3951990648,13187,2106,57142.0052732,253.193791603,7.79708634031,4.33320734611,1.67133541484e-05,1.63729279703e-05,218.9,107.4,"ci"
"2304",34.3559284931,35.1387273626,8134,22496,34832.2538885,306.473474145,6.91279897324,4.28230315816,4.12126832866e-05,4.15328609235e-05,290,221,"ci"
"2305",49.1673003604,49.6441239814,9762,2409,49440.206595,203.91738635,8.42601916793,5.06455711893,2.79753004521e-05,2.7771913243e-05,627.1,413.6,"ci"
"2310",48.0109466625,48.4032519761,8165,27,48354.4554589,48.7965171544,13.844242128,5.92216233422,2.73875041299e-05,2.73250183801e-05,437,153,"ci"
"2315",76.4616026232,76.8538018118,11329,315,76850.5374981,3.26431367672,14.1514562587,6.7835234794,2.03840875227e-05,2.07502843985e-05,1764,871,"ci"
"2316",19.3837076227,19.4543625337,5400,60,19446.4536774,7.90885628119,5.62421255636,3.60119512545,1.30367216076e-05,1.25724141503e-05,135,41,"ci"
"2332",15.8109656795,15.8590135287,3247,40,15854.4029928,4.6105359041,10.9579140491,4.88278503012,1.90184461908e-05,1.50338698356e-05,321,213,"ci"
"2344",179.588715918,179.811532334,9770,243,179794.615525,16.9168091168,27.9602084774,18.4027242093,2.04250026582e-05,9.38867451324e-06,1986,2,"ci"
"2358",33.5754204773,33.6157733399,5935,164,33606.7594484,9.01389153349,8.87823350542,5.66246999972,1.09693339581e-05,1.07608481104e-05,1057,952,"ci"
"2366",29.0316552639,29.1252769641,6112,384,29079.6330795,45.2642915188,6.82970253513,4.75779337033,1.53666746159e-05,1.58867965263e-05,65.2,0,"ci"
"2383",84.3286022735,84.4905881403,13621,1116,84376.711062,113.877078293,8.92626037863,6.19460473254,1.6288067903e-05,1.62015017819e-05,109.1,-33,"ci"
"2414",66.3549996904,66.5198661763,11388,1675,66468.2083637,51.6578126095,13.4389339271,5.83668847591,2.64163967776e-05,2.64465376865e-05,1222.2,138,"ci"
"2436",51.0794724923,51.1035849831,7913,393,51069.0921047,34.4928784743,10.8037443822,6.45382182544,1.1022823309e-05,9.67786032e-06,235.7,-28.2,"ci"
"2454",129.662085698,130.042702075,18081,126,130040.76939,1.93268475866,10.3014238592,7.19212263647,1.60432403103e-05,1.62206244691e-05,1466,655,"ci"
"2477",39.7480269082,39.808922609,5959,2,39808.5080709,0.243429316963,15.0109042947,6.68040075027,1.80325932066e-05,1.77206280359e-05,210.2,-25.2,"ci"
"2494",13.5542333957,14.2380596741,4028,0,14238.0596741,0,7.07025632247,3.53477151791,6.71384336858e-05,6.83336322283e-05,224.9,2.7,"ci"
"2499",58.4921847729,59.1103383919,9749,1384,58935.1334486,175.204943348,12.3348383511,6.0452490972,3.28539617295e-05,3.2682998719e-05,1022,744,"ci"
"2510",23.0126110163,23.0566282662,4395,0,23056.6282662,0,11.6016115909,5.2461042699,3.67198663116e-05,5.17194680411e-06,1623,890,"ci"
"2516",23.3487949377,23.3789235144,3235,2,23378.4288232,0.494691158507,12.9078832074,7.22671679233,1.50688719027e-05,1.54885937781e-05,668.4,588.2,"ci"
"2520",69.460352364,70.2232558055,11251,720,70204.117301,19.138504513,9.60091238798,6.23981133241,2.53160247559e-05,2.53462578303e-05,193.5,0.6,"ci"
"2524",35.5120343592,35.8836228778,8163,3561,35752.5344918,131.088385961,7.57951247278,4.37982781965,3.39082235566e-05,3.37899537904e-05,896.1,274.2,"ci"
"2533",39.7946604181,39.8425136132,5300,0,39842.5136132,0,11.0001750877,7.51745539872,1.27077350249e-05,1.27328640244e-05,156,6,"ci"
"2543",38.7847387348,40.4458286512,10490,2332,40318.5763794,127.252271793,6.96528184689,3.843524917,5.19036627722e-05,5.24064378491e-05,233.6,4.4,"ci"
"2569",48.7333265921,49.3607397048,12838,4542,48980.5973165,380.142388255,11.1901208911,3.8152825453,3.57147792222e-05,3.55711403514e-05,900,306,"ci"
"2572",46.4229911662,50.0845548834,7240,940,47529.704346,128.825071144,15.4450898524,6.56487629088,5.10846014103e-05,5.10630603598e-05,255,0,"ci"
"2600",15.5369195851,15.560944039,2492,513,15557.3572936,3.58674533813,12.7467144523,6.24292026229,1.22868628466e-05,1.30720892831e-05,107.6,57.1,"ci"
"2636",97.591379916,97.7003997425,12519,2367,97624.3031113,76.0966311953,15.4882911873,7.79809115036,1.43737080181e-05,1.40919208355e-05,1027.1,536.1,"ci"
"2658",12.6867295753,12.9257303478,5440,3432,12628.3222104,297.408137415,5.83020272614,2.32138275926,3.67147417493e-05,3.90636528554e-05,3554.8,3486.7,"ci"
"2672",2.48231440627,2.55621903409,602,270,2545.25865419,10.9603799001,7.78253179665,4.22800440895,4.09456593183e-05,3.64337409361e-05,2144.9,2117,"ci"
"2694",105.511536375,106.576977185,15540,1780,106511.773516,65.203669464,12.5386603412,6.85403947977,2.50928011379e-05,2.50359353182e-05,600.5,-2.8,"ci"
"2704",147.579429252,148.029086176,21761,4901,147630.183331,396.58340668,9.78413566895,6.78416356469,7.06609318987e-06,7.07625720803e-06,23.6,0,"ci"
"2709",59.0368784676,59.1728356296,6739,0,59172.8356296,0,14.0553776618,8.78065523515,2.20401219335e-05,2.21536103186e-05,405.5,114.8,"ci"
"2715",38.4450111852,38.5501441285,10566,834,38506.8685074,43.2756210895,8.78758846951,3.64441307093,3.79914052558e-05,4.92599674604e-06,1972.8,701.6,"ci"
"2728",4.46793293116,4.50361188745,1742,375,4462.45635859,41.1555288586,6.20361544671,2.56168562491,5.10124040606e-05,8.46476448566e-06,563.1,373,"ci"
"2732",131.292127913,131.469906424,19421,1320,131299.985241,169.921182818,12.9482215108,6.76072216882,1.74267873966e-05,1.7335388162e-05,1874,786,"ci"
"2755",13.0998623471,13.1393093126,2558,199,13131.2789971,8.03031549832,8.8964251375,5.13341633977,2.10254117717e-05,2.09338077557e-05,120.1,56.9,"ci"
"2757",50.5765437095,50.9123228976,10113,1074,50837.8920941,74.4308035169,7.36437584879,5.02698428697,2.57382158709e-05,2.56709910321e-05,355.3,285.7,"ci"
"2777",29.0113371565,29.0939065599,5374,240,29080.4075915,13.4989684729,8.89466281342,5.41131514542,1.79581519179e-05,1.78926602796e-05,134.5,4.9,"ci"
"2780",21.7353649199,22.0183123834,8207,8053,21860.3069253,158.005458144,6.29848343498,2.66361726883,2.97551940067e-05,2.97137868345e-05,696,607.4,"ci"
"2790",15.131351478,15.1974693128,2676,1578,15120.5140114,76.9553013861,16.2214075858,5.65041629722,1.76653090365e-05,1.62774620864e-05,690,619,"ci"
"2812",40.5572137323,40.7721381164,8224,663,40728.409654,43.7284623904,7.27378074354,4.95238444236,2.17421247382e-05,2.14955594769e-05,197,113,"ci"
"2839",22.014191245,22.2333538974,5167,406,22156.2583354,77.0955619914,7.70262553613,4.28803141772,2.97081093156e-05,2.94809830975e-05,746,648,"ci"
"2867",48.0673796209,48.4685685837,9135,261,48438.8988282,29.6697554811,11.1430641269,5.30256144808,3.06070356155e-05,3.18344792678e-05,1155,343,"ci"
"2871",14.718373633,14.7249458469,5400,1560,14451.6629022,273.282944733,5.31428010654,2.67623387078,6.1963367879e-06,6.1963367879e-06,110,85,"ci"
"2877",75.1367947863,75.3838553099,14755,1260,75235.939944,147.915365916,10.9885577318,5.09901321207,2.18808907763e-05,2.21976463695e-05,786.1,162,"ci"
"2879",68.3084615287,69.1214417523,9630,40,69077.2435395,44.19821275,11.8435996593,7.17313017025,2.73538586316e-05,2.70757086107e-05,283,46,"ci"
"2891",109.360182581,109.371514468,13521,554,109356.837897,14.6765707689,9.34793407693,8.0879252938,2.07141205011e-06,2.04946621989e-06,49.2,4.9,"ci"
"2895",11.394699658,11.6405187054,3011,0,11640.5187054,0,10.5956503839,3.86599757736,4.23266970149e-05,4.49595000637e-05,153,65,"ci"
"2904",53.6559644915,53.9480002917,7776,34,53887.829907,60.1703846408,12.1260346147,6.93001927817,2.29107800344e-05,2.29480545484e-05,219,138,"ci"
"2914",80.3571264871,80.4971090271,13311,2109,80399.0255107,98.0835164022,11.9327324415,6.04004398698,1.82887326146e-05,1.82638437206e-05,350.8,10.8,"ci"
"2930",113.508856938,113.634103825,17157,624,113601.172811,32.9310138976,14.7742105484,6.6212725308,2.34320040898e-05,8.04994451225e-06,2077.8,124.6,"ci"
"2940",49.3924553651,49.4087248954,6200,0,49408.7248954,0,12.3410664568,7.96914917667,4.77198386388e-06,4.73149184976e-06,121,89,"ci"
"2972",20.1050234433,20.2158538126,3866,31,20210.6903058,5.16350681387,10.3483440611,5.22780401082,2.70131493024e-05,2.68141940506e-05,878,707,"ci"
"2995",33.2611393333,33.2803717604,5612,4397,33210.947081,69.4246793173,12.3462548211,5.91784516768,1.16117489581e-05,1.14073061719e-05,233,29.6,"ci"
"3005",10.459539212,10.7836352746,3162,633,10698.9940799,82.0273462703,5.42394137044,3.38361609106,4.28823862036e-05,4.04826628993e-05,38.6,0,"ci"
"3018",24.6679665839,24.7731404819,3675,0,24773.1404819,0,9.34052922615,6.74099060733,1.66434472255e-05,1.66637164276e-05,229.4,182.9,"ci"
"3049",60.8455102956,61.5477825153,11646,683,61358.3997956,189.382719717,8.74579210191,5.26862440285,2.5985483437e-05,2.60183535697e-05,830,593,"ci"
"3054",114.124492416,114.411733292,15503,2319,114325.433362,86.2999294062,13.0509120966,7.37440710587,1.41589238715e-05,1.41992307321e-05,817.2,150.8,"ci"
"3062",12.8362443074,12.9708966293,2700,399,12887.7432821,83.15334724,7.2411594279,4.77323825261,3.65293764104e-05,2.87389357172e-05,620,490,"ci"
"3082",15.1819120931,15.1949143783,3317,130,15172.7809729,22.1334053846,7.74887786465,4.5742481076,8.21899107537e-06,1.57542738052e-05,706.4,578.2,"ci"
"3096",18.9362277966,19.0598727781,3733,35,19053.2208332,6.65194494199,8.35626464476,5.10399700862,2.43184653747e-05,2.38959947493e-05,569,526,"ci"
"3115",91.0382889855,91.1112251943,14336,2259,91033.2081506,78.0170437134,12.9614220207,6.34997266675,1.07337254565e-05,1.08062224253e-05,701.4,188.6,"ci"
"3121",90.3160832962,90.3821793265,10260,0,90382.1793265,0,12.1892079089,8.80917927159,9.03382841929e-06,1.03292787503e-05,1180,847,"ci"
"3134",47.4228707239,47.6429982785,8618,235,47632.1218363,10.8764421633,7.98511753977,5.52705057279,2.07627666771e-05,2.10558741965e-05,48.7,1.1,"ci"
"3155",70.6111762902,70.7092133161,11448,666,70668.4542651,40.759051025,10.1507274014,6.17299565558,1.37852115081e-05,1.42270679059e-05,68.4,-26.7,"ci"
"3182",49.0157987389,49.0498194157,7010,0,49049.757505,0,11.2153882789,6.99711234023,9.70136185137e-06,9.74216502201e-06,70.8,-26.2,"ci"
"3186",100.380717296,100.380717296,11172,0,100350.382628,30.3346676179,11.8919474659,8.98231137022,0,0,0,0,"ci"
"3197",10.5373931471,10.6341840962,2784,246,10585.9498292,48.1085324607,7.03610806303,3.80242450762,2.37525540241e-05,2.43124648026e-05,51.5,0,"ci"
"3214",167.604313234,167.793587052,23413,5744,167649.048609,144.538443322,13.2412065467,7.16051119502,1.6818540917e-05,1.68961045534e-05,806,21.8,"ci"
"3224",95.372601407,95.6401721911,13679,4108,95561.2787663,78.8934248209,10.5324114603,6.98598426539,2.35983916429e-05,2.36172649877e-05,895,461.6,"ci"
"3226",99.3168614671,99.5183595828,12368,354,99484.2539737,34.1056090729,10.3009242302,8.04368159555,1.32182992959e-05,1.31870860663e-05,100,13,"ci"
"3236",65.3376359749,65.343411569,9960,20,65338.2237819,5.18778708088,12.1290866878,6.5600626287,2.4858566977e-06,2.36800731602e-06,55.4,5.4,"ci"
"3240",2.66176862209,2.67807794152,768,1091,2657.16395979,20.9139817254,7.06669173173,3.45984890598,2.31049383818e-05,2.08507980519e-05,816,794,"ci"
"3292",132.249353234,132.529736979,19695,394,132483.517913,46.2190661353,12.2246163092,6.72675896992,1.80751734624e-05,1.81878394198e-05,986.6,199.9,"ci"
"3305",97.8538527799,97.9754497791,13171,2354,97923.4215319,52.0005477,14.9640358234,7.43477500053,1.65042045266e-05,1.65328186274e-05,549,-47.8,"ci"
"3335",43.4672578446,43.7045248719,8478,200,43681.0852178,23.4396541277,9.99907611115,5.15228653194,2.73083709178e-05,2.76189495158e-05,2612.4,2105.2,"ci"
"3343",1.43634205716,1.44157616652,120,0,1441.57616652,0,0,12.013134721,8.07607069788e-05,0,439,323,"ci"
"3352",118.901067804,120.326616079,19754,2849,120223.61819,102.997889188,13.621674115,6.08603919154,2.57213838066e-05,2.55111249715e-05,2024,727,"ci"
"3361",50.0060087691,50.5479278653,10719,2462,50353.7483762,194.129867153,8.78910318758,4.69761623064,3.59446803343e-05,3.62266464489e-05,172.3,-6,"ci"
"3379",17.4633116492,17.8535860137,7618,3895,17567.5593782,286.026635533,4.78659561517,2.30605925153,3.94552885409e-05,3.84703665316e-05,914.8,814.4,"ci"
"3387",60.6863454447,60.7598163723,9008,24,60734.7111937,25.0960628262,11.108194381,6.74230808101,1.44002739594e-05,1.44167521308e-05,198,0,"ci"
"3389",29.2558185919,29.3342420456,4944,711,29268.5140027,65.7280429113,8.86971742307,5.92000687758,1.25000775094e-05,1.23633525708e-05,310,175,"ci"
"3393",10.4549654848,10.4863320086,3829,896,10336.1147737,150.217234831,6.1236608134,2.69942929583,1.64323832775e-05,1.48446209818e-05,737.1,686,"ci"
"3394",6.62668618537,6.77790416859,2865,629,6745.3923471,32.5118214919,8.24949530699,2.3544126866,3.41558350084e-05,3.03530293081e-05,204,64.9,"ci"
"3401",40.7148191314,40.7519938378,8865,1670,40655.4630147,96.5308230662,7.81321875854,4.58606463787,1.2733692819e-05,1.30456185569e-05,816.2,661,"ci"
"3407",6.49722138196,6.71388912522,1540,120,6709.26681201,4.6223132155,10.5642359382,4.35666676104,4.14115487502e-05,3.38236897099e-05,729.8,646,"ci"
"3410",21.876793177,21.929945707,4654,81,21918.4239635,11.5217434733,9.04949257528,4.70958830328,1.77887132201e-05,1.7487023665e-05,725.1,637.4,"ci"
"3414",70.5415531396,70.7869661723,11890,373,70764.4220339,22.5441384791,9.08999784721,5.95159142421,1.97347511933e-05,1.97857849435e-05,984.3,520.5,"ci"
"3420",76.1234941969,76.2556406458,17278,3247,75741.7816421,513.859003687,11.6108644809,4.38371233025,2.20758389736e-05,2.24081936595e-05,1981.4,781,"ci"
"3423",33.5754204773,33.6157733399,5935,164,33606.7594484,9.01389153349,8.87823350542,5.66246999972,1.09693339581e-05,1.07608481104e-05,1057,952,"ci"
"3434",72.9489201736,73.2985402917,11037,481,73294.3710959,4.16919581959,13.4228527621,6.64078745093,2.1785106568e-05,2.19633134553e-05,1411,877,"ci"
"3435",61.2876323513,61.2974329098,9709,4,61296.609783,0.454670483371,8.3177988291,6.31338034637,2.03140495437e-06,1.99224534079e-06,13.6,-2.2,"ci"
"3444",22.0531661472,22.0981839995,5304,972,22002.1931067,95.9908927805,8.74675982588,4.148226453,1.41997751212e-05,1.43358100098e-05,167.9,22.7,"ci"
"3485",30.9337324487,31.1424722842,6651,3422,31090.7824648,51.6898193543,6.76930872852,4.67460268604,2.38639162353e-05,2.35729717133e-05,65,36,"ci"
"3523",100.583346981,100.685738636,13126,2022,100640.892836,44.8457997782,14.0200051997,7.66729337467,1.0850305073e-05,1.04307525201e-05,1280.4,697.4,"ci"
"3563",19.3520500863,19.400180178,3221,244,19367.0540332,33.1261448122,7.65721222449,6.01274574144,1.41173673477e-05,1.22054252106e-05,418,343,"ci"
"3576",43.5890665311,43.6704062252,6856,114,43652.5274996,17.8787255505,9.82727447387,6.36705476949,1.65174447929e-05,1.6542680479e-05,243.1,5.3,"ci"
"3581",29.2446670944,29.5780249938,5805,173,29576.7997199,1.22527387772,10.5950837513,5.09505593797,3.46422134583e-05,3.56748803682e-05,429.5,31.4,"ci"
"3586",8.22340422615,8.25160443367,2445,198,8233.21866592,18.385767751,6.96123317172,3.36736959751,2.14655628187e-05,2.07480983918e-05,42.3,0.9,"ci"
"3589",111.173913867,111.399129075,13795,916,111359.508883,39.6201917271,10.9539675954,8.07245443153,1.43459912899e-05,1.44449353643e-05,1250,648,"ci"
"3594",96.7685783471,97.0707972682,15836,3167,96856.7359592,214.061308981,14.1877090249,6.11623743112,2.25664160547e-05,2.25416146156e-05,1789.3,903.7,"ci"
"3596",24.6679665839,24.7731404819,3675,0,24773.1404819,0,9.34052922615,6.74099060733,1.66434472255e-05,1.66637164276e-05,229.4,182.9,"ci"
"3601",27.4015086641,27.6955607034,5577,204,27664.7164079,30.8442954692,11.0963162543,4.96050141796,3.62023862321e-05,3.40236740768e-05,774,206,"ci"
"3609",64.6480869552,65.2075599145,8229,798,65178.055858,29.5040564488,10.1734780725,7.92053176061,2.47464399234e-05,2.47603614491e-05,982,872.6,"ci"
"3619",43.0218898109,43.4345647059,10718,3082,43285.9535948,148.611111065,6.72266623555,4.0386222798,2.92520855204e-05,2.90847288555e-05,102.8,-1.9,"ci"
"3635",50.9061242214,50.9334792828,8640,0,50933.4792828,0,9.88893068424,5.89507862069,9.07749326958e-06,9.07749326958e-06,1057,903,"ci"
"3669",85.395576271,85.7254170348,16186,4096,85400.9145239,324.502510972,15.4476700368,5.2762210876,3.09934087405e-05,3.09465679067e-05,2095,716.8,"ci"
"3673",10.585663602,10.6390405279,2539,174,10609.8840081,29.1565197685,14.4982385217,4.17876487126,1.37365030165e-05,3.9998437124e-05,1366.1,1014.5,"ci"
"3688",37.8465876462,38.0735734611,4797,47,38068.459134,5.11432716694,15.6583596746,7.93588891682,2.56139340504e-05,2.55082442049e-05,429,73,"ci"
"3691",86.1110487158,86.2370669738,14540,20,86233.6184404,3.4485333632,11.2809396344,5.93078531227,1.40191069323e-05,1.40074940207e-05,493,85,"ci"
"3710",36.8675115784,37.1364027977,7271,4621,37102.2494499,34.1533478237,12.8810089378,5.10277120752,2.55156900948e-05,2.68176494065e-05,817,517,"ci"
"3711",46.0741693442,46.4707006019,10931,2710,46181.9454737,288.755128267,9.10467297628,4.22486007444,2.35186008868e-05,2.34751926165e-05,1020,560,"ci"
"3727",91.4923905327,91.5642891731,12061,158,91560.430264,3.85890908927,14.7918613881,7.59144600481,1.30819622597e-05,1.31344256392e-05,1160.4,507.8,"ci"
"3744",48.0931456431,48.1496348854,7783,717,48113.2319691,36.4029162694,10.3940298976,6.18183630594,8.20262419364e-06,8.11529366152e-06,115.3,53.3,"ci"
"3749",115.742552457,116.001432642,17922,1976,115878.383755,123.048887093,14.3377586073,6.46570604591,1.89274381244e-05,1.90648119741e-05,470.2,4.5,"ci"
"3760",5.44663677784,5.46264679397,594,30,5457.29484647,5.35194749417,13.9423877147,9.1873650614,1.47430429594e-06,4.38490778331e-05,272.9,36.5,"ci"
"3769",91.9618520688,92.0508450169,14160,0,92050.8450169,0,12.2249101624,6.50076589103,1.08360149082e-05,1.09665037982e-05,804,445,"ci"
"3780",96.2806504638,96.6085462053,15148,5792,95163.7054898,1444.84071559,12.3290204455,6.28226204712,1.77304576961e-05,1.69566781294e-05,1263.5,310,"ci"
"3792",33.4296928191,34.7647081544,8812,638,34748.1483101,16.5598442968,10.7673467994,3.94327602248,5.7784258158e-05,5.70065064706e-05,1006.9,424.6,"ci"
"3796",113.599741835,113.830741251,18205,999,113720.710526,110.030725703,14.1575233684,6.24667456883,2.35607929805e-05,8.09772967037e-06,2081.4,123.6,"ci"
"3807",2.55864458178,2.58052436548,522,71,2570.62472886,9.89963662258,7.53957605746,4.92456844609,3.51475154621e-05,5.12107077838e-05,873,829,"ci"
"3817",45.7894908439,46.2196691491,6074,30,46219.6691491,0,10.1969752174,7.60942857246,2.35418647409e-05,2.89514029435e-05,292,28.2,"ci"
"3822",41.9100308614,42.0227251128,7189,751,41960.505183,62.219929893,11.8069437436,5.83676522228,2.2222842142e-05,2.20629758794e-05,325.2,44.4,"ci"
"3827",114.40685092,115.097107155,19646,2432,114828.171827,268.935328176,10.65663338,5.84486266043,3.33470414517e-05,1.73462514179e-05,2171.5,130.7,"ci"
"3834",65.0441012229,65.7543916098,11991,1430,65590.9477202,163.443889589,12.6978501848,5.47001482113,3.2991462095e-05,3.25456107502e-05,578,49,"ci"
"3847",56.9986861319,57.3291725961,8128,2540,57239.213052,89.9595441148,10.9559369684,7.04222601526,2.174611529e-05,2.16408497057e-05,19,-23,"ci"
"3848",64.1924214104,64.2387426222,12363,674,64188.8056953,49.9369269476,10.6200746509,5.19200887287,1.02206769208e-05,9.4433265903e-06,826.9,727,"ci"
"3850",17.0528908106,17.572188187,2693,90,17566.0532652,6.13492181233,10.9601337399,6.52285676391,5.76787836692e-05,5.91682671991e-05,1078.4,882.1,"ci"
"3867",115.778484793,116.270434339,18619,2561,116208.130641,62.303698132,12.9304055411,6.24137336276,2.29421727598e-05,2.26761475129e-05,474.1,4.5,"ci"
"3869",21.3887091373,21.5461216625,5729,234,21471.4139261,74.7077364553,7.5553618682,3.74784673172,2.15118171483e-05,2.31622206286e-05,667,565.4,"ci"
"3872",97.0542905711,97.4330271687,14249,3303,97188.6904244,244.336744292,13.5958628041,6.82073762541,1.6420191118e-05,1.63810377743e-05,1074.1,472.4,"ci"
"3881",38.419382496,38.7276132321,7296,3290,38373.3743642,354.238867857,11.4061488994,5.25950854773,2.64481085844e-05,2.63049516765e-05,1112.2,988.9,"ci"
"3915",23.2518593985,23.3544757063,5478,777,23275.8614155,78.6142908424,6.89529693729,4.24897068556,1.98328224894e-05,1.97167027437e-05,679.7,529.9,"ci"
"3916",91.7278467076,91.7586268285,11878,1933,91491.8643225,266.730582292,12.109459562,7.7026321201,4.93634175719e-06,4.41523500809e-06,114,-46.6,"ci"
"3925",65.997512311,66.9436035434,13854,1957,66845.4573864,98.1461570067,14.4314956991,4.82499331503,3.91466270399e-05,3.90860186948e-05,517.2,74.2,"ci"
"3938",38.1017676038,38.5035882337,7188,6540,38141.6813832,361.906850528,11.4634530684,5.3062995803,2.12202753533e-05,4.4108977239e-05,2085.1,1162.2,"ci"
"3941",69.8931948217,69.9326238583,8340,616,69892.5728496,40.0510087315,10.3768096486,8.38040441842,3.04121167364e-06,2.56047817612e-06,671.6,613.5,"ci"
"3950",36.2620578633,37.6234161309,10072,10215,37314.5580765,308.858054457,10.0586177262,3.7047813817,5.54601729328e-05,5.270246954e-05,454,285,"ci"
"3953",71.7933828886,71.9395455577,30960,80,71920.3044589,19.2410987943,4.85214037947,2.32300724996,1.38982167973e-05,1.38982167973e-05,152,1,"ci"
"3958",45.2800606141,45.8656148822,10535,2722,45648.5755662,217.039315988,6.37126040155,4.33303992085,2.92647576445e-05,2.86795110781e-05,336.1,23.9,"ci"
"3969",39.7064734988,39.7203514543,5358,0,39720.3514543,0,11.0574071807,7.41327948009,8.46637765527e-06,8.31023183184e-06,423.4,255.2,"ci"
"3987",53.9012719604,54.0807901666,8415,597,54030.7130011,50.0771655146,9.68547548493,6.42076209164,1.84774860365e-05,1.83717371406e-05,123.2,0.8,"ci"
"3996",47.669487944,48.1073647888,9730,3758,48008.1098942,99.2548945361,10.2904940524,4.93402979386,3.01429711535e-05,3.11079490038e-05,1151,354,"ci"
"3997",43.5402477745,47.0967740904,8324,241,47077.2470394,19.5270510279,8.59367475953,5.65560392111,7.631973105e-05,7.78952847849e-05,908.3,-418,"ci"
"4000",21.6604894543,21.7805781399,4351,449,21728.8182907,51.7598492322,10.3120143216,4.99398259956,3.30292628664e-05,3.21520897056e-05,1104.8,578,"ci"
"4005",109.360182581,109.371514468,13521,554,109356.837897,14.6765707689,9.34793407693,8.0879252938,2.07141205011e-06,2.04946621989e-06,49.2,4.9,"ci"
"4011",56.5790027611,56.6756780955,8953,2808,56610.4797495,65.1983459943,11.3951409085,6.32307380202,1.57501892312e-05,1.53366082408e-05,204.4,-18.9,"ci"
"4031",53.3399246246,53.3772478118,8755,1457,53331.1442718,46.1035399907,10.8399320627,6.09150705561,8.24598090635e-06,8.48970078581e-06,277,22.4,"ci"
"4043",8.23510062876,8.24673759762,1583,104,8241.43089536,5.30670226204,7.6787058032,5.20621029397,1.26264395163e-05,1.25414375192e-05,51.3,7.7,"ci"
"4048",117.019646213,117.592060119,18717,940,117503.471164,88.5889543244,14.2245695876,6.27790090101,2.82785848965e-05,2.80196540163e-05,1108.2,45.8,"ci"
"4050",71.4743091833,71.5923481911,10691,315,71550.7780106,41.5701804384,10.0735307162,6.6926179039,1.25915172918e-05,1.26474814563e-05,790.7,494.7,"ci"
"4061",125.143518365,125.807373498,18576,1511,125742.640062,64.7334367706,12.7931224755,6.76909130392,3.01415530687e-05,3.01439503163e-05,1150.7,70.6,"ci"
"4063",94.5218375888,94.9420903757,16753,167,94930.5696466,11.5207290673,10.1665247085,5.66648180306,1.5124547263e-05,1.53678772764e-05,919,737,"ci"
"4077",154.909776439,155.502013903,23360,1972,155354.992874,146.402721367,9.3605658963,6.65047058535,1.89568409917e-05,1.8935538269e-05,164,-12.5,"ci"
